Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Caloundra Arts Centre,null,"Caloundra Arts Centre is a museums and institutions company based out of 5 North St, Caloundra, Australia.",null,Museums and Institutions,null,http://caloundraartsandcrafts.org.au,null,null,null,https://www.linkedin.com/company/caloundra-arts-centre/,"5 North St, Caloundra QLD 4551, Australia",-26.805437,153.1228637,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Raechel Saunders,null,"Raechel Saunders is a museums and institutions company based out of 153-157 Shop 7 Centerpoint Arcade, 153-157 Victoria St, Taree, Australia.",null,Museums and Institutions,null,http://raechelsaunders.com,null,null,null,https://www.linkedin.com/company/raechel-saunders/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
OPAL and GEMSTONES MICRO-SCULPTURES,null,"OPAL and GEMSTONES MICRO-SCULPTURES is a museums and institutions company based out of 156 Collins St, Melbourne, Australia.",null,Museums and Institutions,null,http://opalcarving.com,null,null,null,https://www.linkedin.com/company/opal-and-gemstones-micro-sculptures/,"156 Collins St, Melbourne VIC 3000, Australia",-37.8146309,144.9681749,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sydney Pop Up Gallery,null,"Sydney Pop Up Gallery is a museums and institutions company based out of 710 Military Rd, Mosman, Australia.",null,Museums and Institutions,null,http://sydneypopupgallery.com.au,null,null,null,https://www.linkedin.com/company/sydney-pop-up-gallery/,"710 Military Rd, Mosman NSW 2088, Australia",-33.8249941,151.2426439,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ReadingRoom,null,"ReadingRoom is a museums and institutions company based out of 4 Rooms, 4 & 5, Level/6/37 Swanston St, Melbourne, Australia.",null,Museums and Institutions,null,http://areadingroom.com,null,null,null,https://www.linkedin.com/company/readingroom/,"50 Nanyang Ave, Block N3.1, Singapore 639798",1.3476532,103.6810483,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sam Hoffmann Pictures & Frames,null,"Sam Hoffmann Pictures & Frames is a museums and institutions company based out of 1 Kelrinda Cl, Oakleigh South, Australia.",null,Museums and Institutions,null,http://sam-hoffmann-picturesandframes.business.site,null,null,null,https://www.linkedin.com/company/sam-hoffmann-pictures-&-frames/,"1 Kelrinda Cl, Oakleigh South VIC 3167, Australia",-37.9370973,145.0954127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Peter Walker Studio/Gallery,null,"Peter Walker Studio/Gallery is a museums and institutions company based out of 38 Leeson St, Cowes, Australia.",null,Museums and Institutions,null,http://artwalk.com.au,null,null,null,https://www.linkedin.com/company/peter-walker-studio-gallery/,"101 Walkerville Terrace, Walkerville SA 5081, Australia",-34.8959328,138.6160186,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Kuranda Arts Co-operative Ltd,null,"Kuranda Arts Co-operative Ltd is a museums and institutions company based out of 4/20 Coondoo St, Kuranda, Australia.",null,Museums and Institutions,null,http://kurandaartscoop.com,null,null,null,https://www.linkedin.com/company/kuranda-arts-co-operative-ltd/,"4/20 Coondoo St, Kuranda QLD 4881, Australia",-16.8198737,145.6352565,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
POP on the Rocks,null,"POP on the Rocks is a museums and institutions company based out of 4 Atherden St, The Rocks, Australia.",null,Museums and Institutions,null,http://popontherocks.com.au,null,null,null,https://www.linkedin.com/company/pop-on-the-rocks/,"4 Atherden St, The Rocks NSW 2000, Australia",-33.857746,151.2083321,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Bridge 38,null,"Bridge 38 is a museums and institutions company based out of 38 Bridge Rd, Richmond, Australia.",null,Museums and Institutions,null,http://bridge38.com,null,null,null,https://www.linkedin.com/company/bridge-38/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
National Alpine Museum of Australia,"10 Summit Rd, Mount Buller, Victoria 3723, AU","MissionWe uncover, share and preserve stories of Alpine Australia, inspire others to discover, protect and connect with our mountains.VisionTo be Australia’s leading alpine cultural destination; we reach out across the mountains using stories of the past, present and future to inspire thriving alpine communities and places.",null,Museums and Institutions,0-1 employees,http://nama.org.au,"Mount Buller, Victoria",Nonprofit,null,https://www.linkedin.com/company/national-alpine-museum-of-australia/,"10 Summit Rd, Mount Buller, Victoria, 3723, AU",-37.10238,146.25537,Mount Buller,Alpine Central,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Museum of Fire,null,null,null,Museums and Institutions,null,http://museumoffire.com.au,"Penrith, New South Wales",null,null,https://www.linkedin.com/company/museum-of-fire/,"1 Museum Dr, Penrith NSW 2750, Australia",-33.7475868,150.6932928,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Curalus,"Hobart, Tasmania 7000, AU","Curalus makes it easy to share your collections and engage new audiences with fully customisable, easy to use and interactive iPad experiences.",null,Museums and Institutions,2-10 employees,http://www.curalus.com,"Hobart, Tasmania",Sole Proprietorship,2019,https://www.linkedin.com/company/curalus/,"Edith Piafstraat 110b, 6663 MA Nijmegen, Netherlands",51.8696724,5.8602235,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Nicholson Museum,null,"Nicholson Museum is a museums and institutions company based out of UNIVERSITY OF SYDNEY, University Of Sydney, New South Wales, Australia.",null,Museums and Institutions,null,null,"University Of Sydney, New South Wales",null,null,https://www.linkedin.com/company/nicholson-museum/,"Quadrangle A14 University of Sydney, Camperdown NSW 2006, Australia",-33.8859248,151.1890735,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Camera Museum,null,null,null,Museums and Institutions,null,http://spycameramuseum.com.au,"Herberton, Queensland",null,null,https://www.linkedin.com/company/camera-museum/,"1st Floor, 71, Lebuh Armenian, Georgetown, 10200 George Town, Penang, Malaysia",5.4154278,100.3368096,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Berry Museum,null,null,null,Museums and Institutions,null,http://berryhistory.org.au,"Berry, New South Wales",null,null,https://www.linkedin.com/company/berry-museum/,"135 Queen St, Berry NSW 2535, Australia",-34.7754976,150.6985174,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Historical Timber Floors,null,null,null,Museums and Institutions,null,http://historicaltimberfloors.com,null,null,null,https://www.linkedin.com/company/historical-timber-floors/,"9/52 Wirraway Dr, Port Melbourne VIC 3207, Australia",-37.8258074,144.90815,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
The Ration Shed Museum,null,null,null,Museums and Institutions,null,http://rationshed.com.au,"Cherbourg, Queensland",null,null,https://www.linkedin.com/company/the-ration-shed-museum/,"19 Barambah Ave, Cherbourg QLD 4605, Australia",-26.2906057,151.9568977,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Golden Dragon Museum,null,null,null,Museums and Institutions,null,http://goldendragonmuseum.org,"Bendigo, Victoria",null,null,https://www.linkedin.com/company/golden-dragon-museum/,"1/11 Bridge St, Bendigo VIC 3550, Australia",-36.754762,144.282571,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Tweed Regional Museum,null,"Tweed Regional Museum is a museums and institutions company based out of 2 QUEENSLAND RD, Murwillumbah, New South Wales, Australia.",null,Museums and Institutions,null,http://museum.tweed.nsw.gov.au,"Murwillumbah, New South Wales",null,null,https://www.linkedin.com/company/tweed-regional-museum/,"2 Queensland Rd, Murwillumbah NSW 2484, Australia",-28.325663,153.3953673,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Western Plains Cultural Centre,null,null,null,Museums and Institutions,null,http://westernplainsculturalcentre.org,null,null,null,https://www.linkedin.com/company/western-plains-cultural-centre/,"76 Wingewarra St, Dubbo NSW 2830, Australia",-32.2495596,148.6096741,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Brisbane Opal Museum,"201 Lutwyche Rd, Windsor, Queensland 4030, AU","With stunning settings & opal of every size & shape, at Brisbane Opal Museum you’ll be surrounded by the largest range of solid & natural opal jewellery.",738577740,Museums and Institutions,2-10 employees,http://brisbaneopalmuseum.com.au,"Windsor, Queensland",Privately Held,2009,https://www.linkedin.com/company/brisbane-opal-museum/,"201 Lutwyche Rd, Windsor QLD 4030, Australia",-27.436813,153.031626,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Crystal World,"13 Olive Rd, Devon Meadows, Victoria 3977, AU","Crystal World Exhibition Centre features geological and natural history specimens from around the world. We focus on educating about the importance of science in our society — namely deep time geology.Crystal World and Prehistoric Journeys grew organically from a love of collecting all thing Natural History. After completing a Bachelor of Science degree at the University of Melbourne — majoring in Botany and Geology — Tom Kapitany went to work with his brothers and set up a retail nursery called Collectors Corner https://www.collectorscorner.com.auThis nursery specialises in rare Plants from around the world such Cacti, Orchids, Bonsai, Carnivorous Plants and Bromeliads.It was in this shop that he started to sell Fossils, Minerals and Meteorites from his collection, eventually opening Crystal World in 1999.As well as an interest in Plant Molecular Biology, primarily genetic engineering, Tom specialises in Deep Time Geology travelling the globe extensively collected rare and ancient rocks for museums and research scientists.",+61 3 5998 2493,Museums and Institutions,11-50 employees,https://www.crystalworldaustralia.com,"Devon Meadows, Victoria",Sole Proprietorship,1999,https://www.linkedin.com/company/crystal-world-exhibition-centre/,"13 Olive Rd, Devon Meadows, Victoria, 3977, AU",-37.803425,145.01105,Devon Meadows,Crystal World & Prehistoric Journeys,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Quarantine Station Manly Sydney,null,null,null,Museums and Institutions,null,http://quarantinestation.com.au,"Manly, New South Wales",null,null,https://www.linkedin.com/company/quarantine-station-manly-sydney/,"Northern Beaches Council, N Head Scenic Dr, Manly NSW 2095, Australia",-33.8160009,151.288417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Belgenny Farm,null,"Belgenny Farm is a museums and institutions company based out of Elizabeth Macarthur Avenue, CAMDEN SOUTH, NSW, Australia.",null,Museums and Institutions,2-10 employees,http://belgennyfarm.com.au,"CAMDEN SOUTH, NSW",null,null,https://www.linkedin.com/company/belgenny-farm/,"100 Elizabeth MacArthur Ave, Camden South NSW 2570, Australia",-34.0844092,150.7052584,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Cruden Farm,"60 Cranbourne Rd, Langwarrin, Victoria 3910, AU","Cruden Farm is one of Australia’s best recognised family property.  Once the home of Dame Elisabeth Murdoch, the site features 8 acres of exceptional formal gardens, as well as many acres of bushland, farm and waterways. Cruden Farm is now owned by a Charitable Trust that is administered by a group of Trustees.  The aim of the Trust is to make Cruden Farm a place of public recreation.",03 9789 1676,Museums and Institutions,2-10 employees,http://crudenfarm.com.au,"Langwarrin, Victoria",Nonprofit,null,https://www.linkedin.com/company/cruden-farm/,"60 Cranbourne Rd, Langwarrin, Victoria, 3910, AU",-37.803425,145.01105,Langwarrin,Cruden Farm,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Science Centre & Planetarium,null,null,null,Museums and Institutions,null,http://sciencecentre.com.au,"60 Squires Way , North Wollongong, New South Wales",null,null,https://www.linkedin.com/company/science-centre-&-planetarium/,"15 Science Centre Rd, Singapore 609081",1.3331687,103.7356443,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
KS Conservation,"Brisbane, Brisbane, Queensland 4503, AU","Object conservator providing conservation services to private individuals and public institutions. Specialising in three-dimensional object conservation. Key areas of service include:

Remedial object conservation treatments – specialising in the conservation of three-dimensional objects.

Out of hours exhibition cleaning – external and internal cleaning of exhibition display cases, including light surface cleaning of display objects.

Condition Reporting – written conservation assessments of the condition of your objects. Condition reports can be undertaken for new acquisitions and in-coming or out-going loans. 

Preservation Needs Assessment Surveys – based on the National Library of Australia template, these can help structure a preservation plan for your collection. These can also be used when applying for Community Heritage Grants. 
  
Preventive conservation workshops – theoretical and hands-on workshops covering a range of preventive conservation topics including handling, storage and display, condition reporting and disaster response. Workshops can be tailor made to suit your skills and needs.",null,Museums and Institutions,0-1 employees,null,"Brisbane, Queensland",Self-Employed,null,https://www.linkedin.com/company/kate-stanway-conservation-pty-ltd/,"Brisbane, Brisbane, Queensland, 4503, AU",-27.47126,153.01831,Brisbane,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
The Nostalgia Box,"Shop 3, 16 Aberdeen Street, Perth, Western Australia 6000, AU","Featured in 2019 Guinness World Record Gamer’s Edition and Lonely Planet, The Nostalgia Box is a celebration of video games and the people that made them happen. The museum contains more than 100 consoles, representing the evolution—and sometimes revolution—that occurred from the 1970s through the 2000s. Go behind the scenes of your favorite games and consoles, learning about the tremendous work that went into them, and how they established a foundation for the consoles of today.Play a plethora of classic video games, replaying games from your childhood or making entirely new discoveries. Play a round of Pong, challenge a friend to a high score in Space Invaders, or blast through levels of Super Mario Bros, Sonic the Hedgehog, Alex Kidd, and Crash Bandicoot. This is merely scratching the surface. Relive your childhood, discover gaming's sometimes secret history, and plant appreciation for old-school gaming in a younger generation.",08 9227 7377,Museums and Institutions,2-10 employees,http://thenostalgiabox.com.au/,"Perth, Western Australia",Privately Held,2015,https://www.linkedin.com/company/the-nostalgia-box/,"Shop 3, Perth, Western Australia, 6000, AU",-31.939821,115.8162,Perth,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Melbourne Gallery Weekend,"Melbourne, Victoria 3065, AU","Melbourne Gallery Weekend aspires to be a major international contemporary art event. Bringing together art dealer galleries, artist-run-spaces, not for profit organizations and art lovers for its inaugural edition in Spring 2019, a public programme for Melbourne Gallery Weekend is currently under development.",null,Museums and Institutions,2-10 employees,https://melbournegalleryweekend.com/,"Melbourne, Victoria",Nonprofit,2019,https://www.linkedin.com/company/melbourne-gallery-weekend/,"null, Melbourne, Victoria, 3065, AU",-37.803425,145.01105,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Owen Surf Art - Solearte Australia,null,"Owen Surf Art - Solearte Australia is a museums and institutions company based out of 53 Quanda Rd, Coolum Beach, Australia.",null,Museums and Institutions,null,http://solearte.com.au,null,null,null,https://www.linkedin.com/company/owen-surf-art---solearte-australia/,"53 Quanda Rd, Coolum Beach QLD 4573, Australia",-26.520511,153.0623433,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WAISSS,null,Kelly has vast experience in this sector developing and implementing policy. Her strong versatility enables her to inter-change from Not for Profit to Event Management and has worked closely with Nic Lanyon from Events Force WA on many large international events and local projects.,null,Museums and Institutions,null,http://waisss.com.au,null,null,null,https://www.linkedin.com/company/waisss/,"J Shed, Unit 1, Fremantle WA 6160, Australia",-32.055923,115.740629,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Rylstone and District Historical Society,null,"Rylstone and District Historical Society is a museums and institutions company based out of 28-30 Louee Street, Rylstone, Australia.",null,Museums and Institutions,null,http://rylstonehistory.org.au,null,null,null,https://www.linkedin.com/company/rylstone-and-district-historical-society/,"28-30 Louee St, Rylstone NSW 2849, Australia",-32.7951812,149.9723399,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Martinez Art Dealer,null,"Martinez Art Dealer is a museums and institutions company based out of 15-27 Hutchinson St, Surry Hills, Australia.",null,Museums and Institutions,null,http://martinezartdealer.com,null,null,null,https://www.linkedin.com/company/martinez-art-dealer/,"By Private Appointment Only, 15-27 Hutchinson St, Surry Hills NSW 2010, Australia",-33.8849036,151.2171023,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Fri 10-6 Sa,null,"Fri 10-6 Sa is a museums and institutions company based out of 11 Stratton St, Newstead, Australia.",null,Museums and Institutions,null,http://fireworksgallery.com.au,null,null,null,https://www.linkedin.com/company/fri-10-6-sa/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
mARTerdomgallery,null,"mARTerdomgallery is a museums and institutions company based out of 28 Fifteenth St, Renmark, Australia.",null,Museums and Institutions,null,http://marterdomgallery.com,null,null,null,https://www.linkedin.com/company/marterdomgallery/,"28 Fifteenth St, Renmark SA 5341, Australia",-34.1774891,140.7534187,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
NOIR darkroom,null,"We offer the use of our Epson Perfection V800 photo scanner for high res film scanning. It is a high quality flatbed, photographic scanner that produces remarkable results. It's perfect for the professional or enthusiast who shoots film or wishes to digitise their analogue collection or prints.",null,Museums and Institutions,null,http://noirdarkroom.com,null,null,null,https://www.linkedin.com/company/noir-darkroom/,"57 Moreland Rd, Coburg VIC 3058, Australia",-37.75645,144.974582,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HELEN HAYWARD WESTERN,null,"HELEN HAYWARD WESTERN is a museums and institutions company based out of 96 Cotherstone Rd, Kalamunda, Australia.",null,Museums and Institutions,null,http://helenhayward.com.au,null,null,null,https://www.linkedin.com/company/helen-hayward-western/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Emma Jennings Gallery,null,"Emma Jennings Gallery is a museums and institutions company based out of 361-363 Mount Dandenong Tourist Rd, Sassafras, Australia.",null,Museums and Institutions,null,http://emmajennings.com.au,null,null,null,https://www.linkedin.com/company/emma-jennings-gallery/,"361-363 Mount Dandenong Tourist Rd, Sassafras VIC 3787, Australia",-37.8632622,145.3528549,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Peter Andrew Barrett,null,"Peter Andrew Barrett is a museums and institutions company based out of Level 31/120 Little Collins St, Melbourne, Australia.",null,Museums and Institutions,null,http://pabarrett.com,null,null,null,https://www.linkedin.com/company/peter-andrew-barrett/,"Level 31/120 Little Collins St, Melbourne VIC 3000, Australia",-37.813819,144.96947,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Bathurst Regional Art Gallery,null,"Bathurst Regional Art Gallery is a museums and institutions company based out of 70-78 Keppel St, Bathurst, NSW, Australia.",null,Museums and Institutions,11-50 employees,http://bathurstart.com.au,"Bathurst, NSW",null,null,https://www.linkedin.com/company/bathurst-regional-art-gallery/,"70/78 Keppel St, Bathurst NSW 2795, Australia",-33.4230093,149.57941,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Arts Mildura,null,null,null,Museums and Institutions,null,http://artsmildura.com.au,"Mildura, Victoria",null,null,https://www.linkedin.com/company/arts-mildura/,"31-33 Deakin Ave, Mildura VIC 3500, Australia",-34.1842969,142.1630281,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Port Arthur Historic Site,"Port Arthur Historic Site, Arthur Highway, Port Arthur, Tasmania 7182, AU","The Port Arthur Historic Site is one of Australia’s most important cultural heritage sites and tourist destinations. Located on the scenic Tasman Peninsula in the south east of Tasmania, it offers extraordinary experiences and activities for all visitors to the area.The Port Arthur Historic Site is approximately 100km south east of Hobart, located on the stunning Tasman Peninsula.",null,Museums and Institutions,null,http://www.portarthur.org.au,null,null,null,https://www.linkedin.com/company/port-arthur-historic-site/,"Port Arthur Historic Site, Port Arthur, Tasmania, 7182, AU",-43.14353,147.95848,Port Arthur,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Newstead House,"Newstead Park 191a Breakfast Creek Road NEWSTEAD, Brisbane , Queensland  4006, AU","Discover another world...One of the most prominent homes in Queensland's history, this iconic landmark has been occupied by some of Brisbane's most influential colonial figures, including Patrick Leslie, Captain John Clements Wickham and George Harris.  Built in 1846 and Brisbane's oldest standing residence Newstead House is the jewel in the crown of South East Queensland's historic properties.  Now operating as a living museum, the grand home is furnished to reflect the occupation of the Harris family, who were in residence between 1862 and 1890.  Featuring wrap around generous verandas with sweeping views out to the Brisbane river, the home has had  a number of significant changes over the years.The core of Newstead House is the 1846 two storey brick and stone Georgian cottage built by Patrick Leslie, one of the pioneers of the Darling Downs.  From 1847 until early until early in 1860, Newstead was the home of Captain John Clements Wickham, the highest ranking official in Moreton Bay.  By 1859 Queensland was poised to become a colony in its own right, separate from New South Wales.  But Wickham was overlooked for the position of Governor and declined an opportunity to become Colonial Treasurer.   From 1862 Newstead House was owned by politician and merchant George Harris who created the Newstead  House we know today.  Working with prominent architect and politician James Cowlishaw, Harris made significant improvements and extensions.    The Harris family led a lavish lifestyle, with an entertainment budget said to have been up to 20, 000 pounds a year.   By 1874 George Harris had mortgaged the property to James Taylor of Toowoomba. Today Newstead House enjoys a resurgence of community engagement through innovative programming, exhibitions, education programs, tours, as well as welcoming domestic and international visitors.",null,Museums and Institutions,2-10 employees,http://www.newsteadhouse.com,"Brisbane , Queensland",Nonprofit,1846,https://www.linkedin.com/company/newsteadhouse/,"Newstead Park Cnr Breakfast Creek Rd & Newstead Ave, Breakfast Creek Rd, QLD 4006, Australia",-27.4426264,153.0461531,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Royal Flying Doctors Service,null,"Royal Flying Doctors Service is a museums and institutions company based out of 8 - 10 STUART TCE, Sydney, Northern Territory, Australia.",null,Museums and Institutions,null,null,"Sydney, Northern Territory",null,null,https://www.linkedin.com/company/royal-flying-doctors-service/,"Port Hedland WA 6721, Australia",-20.3769729,118.6308091,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Maritime Museum of Tasmania,null,null,null,Museums and Institutions,null,http://maritimetas.org,"Hobart, Tasmania",null,null,https://www.linkedin.com/company/maritime-museum-of-tasmania/,"16 Argyle St, Hobart TAS 7000, Australia",-42.882598,147.3316361,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Vietnamese Museum Australia,"Footscray, VIC 3011, AU","The Vietnamese Museum of Australia is a project which aims to preserve and exhibit the story of Vietnamese refugee settlement in Australia.After the events in 30th April 1975, thousands of Vietnamese fled the country by foot or boat in search of freedom despite the dangers of storms, pirates, diseases, and starvation at sea. UNHCR statistics for 1975 to 1997 indicated that although 839,228 fleeing Vietnamese had arrived at refugee camps, between 200,000 to 400,000 had died at sea.It was an unforgettable catastrophe for the survivors.It was due to the generosity of the late Malcome Fraser and his immigration policies that permitted the first wave of 56 000 Vietnamese refugees into the country. Despite the language barriers and difference in culture and lifestyles, the first wave of Vietnamese refugees were committed to assimilating with their new community to teach and lead the way for future coming refugees.The museum will be built to honour the hardships experienced by Vietnamese refugees after the fall of Saigon in April 1975, and will preserve and display the historical artefacts collected from Vietnamese boat people during their journey to Australia. This project is an initiative of the Vietnamese Community in Australia Victoria Chapter (VCA VIC), and coincides with the 40th anniversary of Vietnamese refugee settlement in Australia.",0412 188 920,Museums and Institutions,2-10 employees,https://www.vietnamesemuseum.com.au/,"Footscray, VIC",Nonprofit,2020,https://www.linkedin.com/company/vietnamese-museum-australia/,"null, Footscray, VIC, 3011, AU",-37.803425,145.01105,Footscray,Headquarters,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
WA Women's Hall of Fame,"Perth, Western Australia 6000, AU","The WA Women’s Hall of Fame was first established in 2011 in recognition of the Centenary of International Women’s Day, held annually on 8thMarch. The purpose of the WA Women’s Hall of Fame is to recognise and celebrate the achievements of Western Australian women past, present and future.To date, 198 extraordinary Western Australian women from all regions in this State, and from diverse educational, organisational and culturalbackgrounds who have left their mark in our communities have been inducted into the WA Women’s Hall of Fame. Their achievements throughbusiness, growing industries, leading movements, mentoring, building communities, fund-raising, working in science and research, the arts, child-care,volunteering, and providing positive role-models and encouragement to the young women of our future have been recognised.The WA Women’s Hall of Fame is now endorsed by women’s organisations, business, industry and government. The Hon. Simone McGurk MLAMinister for Women’s Interests said “I am committed to gender equality and initiatives that recognise and celebrate the achievements of women across ourstate. The WA Women’s Hall of Fame is an important way to acknowledge the efforts of women in WA, across a diverse range of endeavours, and I am pleased to offer my support.”",422037630,Museums and Institutions,0-1 employees,http://www.wawomenshalloffame.com.au/,"Perth, Western Australia",Nonprofit,2011,https://www.linkedin.com/company/wa-women-s-hall-of-fame/,"Advance Reservations Only, 1 Canal St, Seneca Falls, NY 13148, United States",42.9091875,-76.7993481,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Pioneer Village,null,null,null,Museums and Institutions,null,http://laidleypioneervillage.org.au,"Laidley, Queensland",null,null,https://www.linkedin.com/company/pioneer-village/,"29 Tuas W Ave, Singapore 638427",1.3318912,103.638139,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
